Year,Month,Day ,Hour,Load,Wind,Solar,NetLoad
2005,11,17,24,4184,649,,3536
2005,11,18,1,4005,652,,3353
2005,11,18,2,3915,637,,3279
2005,11,18,3,3866,608,,3258
2005,11,18,4,3872,684,,3189
2005,11,18,5,3961,726,,3235
2005,11,18,6,4326,776,,3551
2005,11,18,7,4821,833,,3989
2005,11,18,8,4953,781,,4173
2005,11,18,9,4984,638,,4347
2005,11,18,10,5018,511,,4508
2005,11,18,11,5002,506,,4497
2005,11,18,12,4955,497,,4459
2005,11,18,13,4921,525,,4397
2005,11,18,14,4868,531,,4338
2005,11,18,15,4839,627,,4213
2005,11,18,16,4834,767,,4068
2005,11,18,17,5038,867,,4172
2005,11,18,18,5457,959,,4499
2005,11,18,19,5399,1060,,4340
2005,11,18,20,5266,1201,,4065
2005,11,18,21,5126,1267,,3860
2005,11,18,22,4834,1284,,3550
2005,11,18,23,4449,1314,,3135
2005,11,18,24,4100,1237,,2863
2005,11,19,1,3874,1276,,2599
2005,11,19,2,3763,1345,,2419
2005,11,19,3,3722,1431,,2291
2005,11,19,4,3708,1465,,2244
2005,11,19,5,3750,1508,,2243
2005,11,19,6,3945,1522,,2424
2005,11,19,7,4239,1427,,2813
2005,11,19,8,4407,1302,,3105
2005,11,19,9,4616,1190,,3427
2005,11,19,10,4699,1169,,3530
2005,11,19,11,4704,1154,,3551
2005,11,19,12,4667,1143,,3524
2005,11,19,13,4615,1168,,3447
2005,11,19,14,4549,1132,,3417
2005,11,19,15,4504,1039,,3466
2005,11,19,16,4504,958,,3546
2005,11,19,17,4715,933,,3783
2005,11,19,18,5200,901,,4299
2005,11,19,19,5179,856,,4323
2005,11,19,20,5077,866,,4212
2005,11,19,21,4956,842,,4114
2005,11,19,22,4742,835,,3908
2005,11,19,23,4417,865,,3552
2005,11,19,24,4113,878,,3235
2005,11,20,1,3902,963,,2940
2005,11,20,2,3789,1068,,2721
2005,11,20,3,3746,1156,,2591
2005,11,20,4,3724,1205,,2520
2005,11,20,5,3745,1238,,2508
2005,11,20,6,3862,1258,,2604
2005,11,20,7,4021,1245,,2776
2005,11,20,8,4152,1195,,2957
2005,11,20,9,4318,1071,,3247
2005,11,20,10,4425,972,,3453
2005,11,20,11,4453,984,,3469
2005,11,20,12,4454,999,,3456
2005,11,20,13,4425,1038,,3388
2005,11,20,14,4360,1035,,3325
2005,11,20,15,4346,1034,,3312
2005,11,20,16,4360,1014,,3347
2005,11,20,17,4606,1093,,3514
2005,11,20,18,5151,1169,,3982
2005,11,20,19,5172,1140,,4033
2005,11,20,20,5066,1211,,3855
2005,11,20,21,4900,1251,,3649
2005,11,20,22,4669,1230,,3440
2005,11,20,23,4311,1193,,3119
2005,11,20,24,3988,1208,,2781
2005,11,21,1,3793,1239,,2555
2005,11,21,2,3700,1281,,2420
2005,11,21,3,3692,1315,,2377
2005,11,21,4,3689,1318,,2371
2005,11,21,5,3763,1316,,2448
2005,11,21,6,4069,1300,,2769
2005,11,21,7,4465,1236,,3230
2005,11,21,8,4620,1122,,3499
2005,11,21,9,4702,940,,3763
2005,11,21,10,4753,727,,4026
2005,11,21,11,4796,585,,4212
2005,11,21,12,4790,548,,4242
2005,11,21,13,4721,501,,4220
2005,11,21,14,4701,430,,4271
2005,11,21,15,4669,355,,4315
2005,11,21,16,4665,310,,4355
2005,11,21,17,4855,346,,4510
2005,11,21,18,5350,373,,4977
2005,11,21,19,5365,383,,4982
2005,11,21,20,5254,488,,4767
2005,11,21,21,5083,675,,4408
2005,11,21,22,4799,794,,4006
2005,11,21,23,4365,932,,3434
2005,11,21,24,3991,1074,,2918
2005,11,22,1,3779,1194,,2585
2005,11,22,2,3712,1253,,2460
2005,11,22,3,3692,1280,,2413
2005,11,22,4,3695,1318,,2377
2005,11,22,5,3792,1356,,2436
2005,11,22,6,4113,1374,,2740
2005,11,22,7,4610,1348,,3262
2005,11,22,8,4773,1240,,3534
2005,11,22,9,4811,1044,,3768
2005,11,22,10,4830,827,,4003
2005,11,22,11,4857,775,,4083
2005,11,22,12,4856,773,,4084
2005,11,22,13,4818,707,,4111
2005,11,22,14,4829,599,,4230
2005,11,22,15,4792,578,,4214
2005,11,22,16,4767,618,,4149
2005,11,22,17,4955,719,,4237
2005,11,22,18,5383,811,,4572
2005,11,22,19,5390,903,,4488
2005,11,22,20,5260,995,,4265
2005,11,22,21,5120,1094,,4027
2005,11,22,22,4822,1171,,3651
2005,11,22,23,4387,1241,,3147
2005,11,22,24,4029,1304,,2725
2005,11,23,1,3813,1358,,2455
2005,11,23,2,3725,1387,,2338
2005,11,23,3,3671,1397,,2275
2005,11,23,4,3670,1409,,2261
2005,11,23,5,3792,1418,,2374
2005,11,23,6,4085,1419,,2667
2005,11,23,7,4490,1409,,3081
2005,11,23,8,4663,1360,,3304
2005,11,23,9,4776,1272,,3505
2005,11,23,10,4833,1149,,3685
2005,11,23,11,4907,1076,,3831
2005,11,23,12,4891,1040,,3851
2005,11,23,13,4823,969,,3855
2005,11,23,14,4808,859,,3949
2005,11,23,15,4762,895,,3868
2005,11,23,16,4719,796,,3923
2005,11,23,17,4880,762,,4119
2005,11,23,18,5328,842,,4487
2005,11,23,19,5285,880,,4406
2005,11,23,20,5175,943,,4232
2005,11,23,21,5011,953,,4058
2005,11,23,22,4753,954,,3799
2005,11,23,23,4380,937,,3444
2005,11,23,24,3999,889,,3111
2005,11,24,1,3749,842,,2908
2005,11,24,2,3650,722,,2928
2005,11,24,3,3598,690,,2908
2005,11,24,4,3558,638,,2921
2005,11,24,5,3627,558,,3069
2005,11,24,6,3822,533,,3289
2005,11,24,7,4080,494,,3586
2005,11,24,8,4194,439,,3756
2005,11,24,9,4391,381,,4011
2005,11,24,10,4509,326,,4183
2005,11,24,11,4564,298,,4267
2005,11,24,12,4541,288,,4253
2005,11,24,13,4428,272,,4156
2005,11,24,14,4287,254,,4034
2005,11,24,15,4155,268,,3888
2005,11,24,16,4073,235,,3838
2005,11,24,17,4196,254,,3942
2005,11,24,18,4547,315,,4233
2005,11,24,19,4557,391,,4166
2005,11,24,20,4531,477,,4054
2005,11,24,21,4468,535,,3934
2005,11,24,22,4322,624,,3698
2005,11,24,23,4083,709,,3375
2005,11,24,24,3809,721,,3088
2005,11,25,1,3622,703,,2920
2005,11,25,2,3551,750,,2802
2005,11,25,3,3525,761,,2765
2005,11,25,4,3527,707,,2820
2005,11,25,5,3631,672,,2959
2005,11,25,6,3835,670,,3165
2005,11,25,7,4069,690,,3380
2005,11,25,8,4138,668,,3470
2005,11,25,9,4321,525,,3797
2005,11,25,10,4402,348,,4054
2005,11,25,11,4435,349,,4086
2005,11,25,12,4417,367,,4051
2005,11,25,13,4361,354,,4008
2005,11,25,14,4287,296,,3991
2005,11,25,15,4201,196,,4006
2005,11,25,16,4207,200,,4007
2005,11,25,17,4399,240,,4160
2005,11,25,18,4837,254,,4584
2005,11,25,19,4837,285,,4553
2005,11,25,20,4755,326,,4430
2005,11,25,21,4675,373,,4302
2005,11,25,22,4496,418,,4079
2005,11,25,23,4202,421,,3781
2005,11,25,24,3922,434,,3488
2005,11,26,1,3717,422,,3295
2005,11,26,2,3627,437,,3191
2005,11,26,3,3575,485,,3091
2005,11,26,4,3571,494,,3078
2005,11,26,5,3619,492,,3128
2005,11,26,6,3754,589,,3166
2005,11,26,7,3961,663,,3298
2005,11,26,8,4089,660,,3429
2005,11,26,9,4266,540,,3726
2005,11,26,10,4394,482,,3913
2005,11,26,11,4453,605,,3849
2005,11,26,12,4446,660,,3787
2005,11,26,13,4402,649,,3753
2005,11,26,14,4340,633,,3707
2005,11,26,15,4330,608,,3722
2005,11,26,16,4384,611,,3773
2005,11,26,17,4637,638,,4000
2005,11,26,18,5095,682,,4413
2005,11,26,19,5093,729,,4364
2005,11,26,20,4971,795,,4176
2005,11,26,21,4866,865,,4001
2005,11,26,22,4681,980,,3702
2005,11,26,23,4341,1011,,3330
2005,11,26,24,4023,1086,,2938
2005,11,27,1,3801,1111,,2691
2005,11,27,2,3705,1199,,2506
2005,11,27,3,3637,1346,,2291
2005,11,27,4,3599,1438,,2162
2005,11,27,5,3638,1572,,2067
2005,11,27,6,3734,1611,,2123
2005,11,27,7,3896,1607,,2290
2005,11,27,8,4020,1647,,2373
2005,11,27,9,4262,1603,,2659
2005,11,27,10,4418,1539,,2879
2005,11,27,11,4539,1555,,2984
2005,11,27,12,4516,1580,,2937
2005,11,27,13,4509,1582,,2928
2005,11,27,14,4496,1595,,2901
2005,11,27,15,4507,1620,,2887
2005,11,27,16,4565,1666,,2899
2005,11,27,17,4902,1626,,3277
2005,11,27,18,5449,1651,,3798
2005,11,27,19,5477,1672,,3805
2005,11,27,20,5363,1662,,3701
2005,11,27,21,5190,1676,,3515
2005,11,27,22,4914,1710,,3205
2005,11,27,23,4478,1691,,2787
2005,11,27,24,4094,1668,,2427
2005,11,28,1,3922,1670,,2252
2005,11,28,2,3839,1669,,2170
2005,11,28,3,3795,1686,,2109
2005,11,28,4,3806,1744,,2062
2005,11,28,5,3895,1819,,2076
2005,11,28,6,4181,1798,,2384
2005,11,28,7,4625,1783,,2843
2005,11,28,8,4790,1802,,2988
2005,11,28,9,4859,1802,,3057
2005,11,28,10,4936,1768,,3168
2005,11,28,11,5003,1716,,3287
2005,11,28,12,4988,1752,,3236
2005,11,28,13,4950,1785,,3166
2005,11,28,14,4919,1727,,3192
2005,11,28,15,4886,1730,,3156
2005,11,28,16,4950,1776,,3174
2005,11,28,17,5270,1773,,3497
2005,11,28,18,5827,1741,,4087
2005,11,28,19,5837,1693,,4144
2005,11,28,20,5723,1670,,4054
2005,11,28,21,5559,1700,,3860
2005,11,28,22,5245,1733,,3513
2005,11,28,23,4703,1733,,2971
2005,11,28,24,4273,1710,,2564
2005,11,29,1,4094,1619,,2476
2005,11,29,2,3980,1546,,2434
2005,11,29,3,3968,1492,,2477
2005,11,29,4,3991,1474,,2517
2005,11,29,5,4105,1457,,2649
2005,11,29,6,4454,1342,,3113
2005,11,29,7,4995,1212,,3784
2005,11,29,8,5169,1020,,4149
2005,11,29,9,5163,778,,4386
2005,11,29,10,5129,687,,4443
2005,11,29,11,5114,616,,4498
2005,11,29,12,5083,580,,4503
2005,11,29,13,5015,575,,4440
2005,11,29,14,5015,570,,4446
2005,11,29,15,4937,605,,4333
2005,11,29,16,4987,634,,4354
2005,11,29,17,5314,693,,4621
2005,11,29,18,5858,941,,4917
2005,11,29,19,5873,1054,,4820
2005,11,29,20,5763,1034,,4730
2005,11,29,21,5594,1014,,4581
2005,11,29,22,5274,1182,,4093
2005,11,29,23,4706,1191,,3515
2005,11,29,24,4271,1231,,3041
2005,11,30,1,4036,1290,,2746
2005,11,30,2,3941,1296,,2645
2005,11,30,3,3912,1138,,2774
2005,11,30,4,3917,1079,,2838
2005,11,30,5,4028,1047,,2982
2005,11,30,6,4361,1035,,3326
2005,11,30,7,4893,1026,,3868
2005,11,30,8,5090,1198,,3892
2005,11,30,9,5112,1206,,3907
2005,11,30,10,5103,1303,,3800
2005,11,30,11,5119,1436,,3683
2005,11,30,12,5102,1532,,3571
2005,11,30,13,5057,1490,,3567
2005,11,30,14,5050,1413,,3637
2005,11,30,15,5006,1221,,3785
2005,11,30,16,5045,893,,4153
2005,11,30,17,5374,740,,4634
2005,11,30,18,5932,799,,5133
2005,11,30,19,5934,899,,5035
2005,11,30,20,5818,1044,,4775
2005,11,30,21,5643,1015,,4628
2005,11,30,22,5292,1037,,4255
2005,11,30,23,4754,1014,,3740
2005,11,30,24,4316,884,,3432
2005,12,1,1,4089,780,,3309
2005,12,1,2,4000,745,,3256
2005,12,1,3,3963,668,,3295
2005,12,1,4,3971,625,,3346
2005,12,1,5,4077,638,,3440
2005,12,1,6,4400,646,,3755
2005,12,1,7,4937,631,,4306
2005,12,1,8,5111,645,,4466
2005,12,1,9,5127,561,,4566
2005,12,1,10,5115,558,,4558
2005,12,1,11,5138,681,,4457
2005,12,1,12,5101,830,,4272
2005,12,1,13,5036,907,,4129
2005,12,1,14,5001,924,,4077
2005,12,1,15,4982,958,,4025
2005,12,1,16,5016,930,,4087
2005,12,1,17,5358,965,,4393
2005,12,1,18,5867,1031,,4836
2005,12,1,19,5863,1073,,4791
2005,12,1,20,5752,1053,,4699
2005,12,1,21,5590,950,,4641
2005,12,1,22,5226,857,,4369
2005,12,1,23,4691,805,,3886
2005,12,1,24,4249,751,,3498
2005,12,2,1,4009,663,,3347
2005,12,2,2,3899,599,,3300
2005,12,2,3,3855,596,,3259
2005,12,2,4,3864,607,,3257
2005,12,2,5,3973,619,,3354
2005,12,2,6,4283,602,,3681
2005,12,2,7,4822,549,,4274
2005,12,2,8,5037,535,,4502
2005,12,2,9,5077,519,,4559
2005,12,2,10,5058,514,,4545
2005,12,2,11,5041,527,,4514
2005,12,2,12,4997,548,,4449
2005,12,2,13,4926,601,,4325
2005,12,2,14,4904,642,,4262
2005,12,2,15,4874,638,,4236
2005,12,2,16,4864,763,,4101
2005,12,2,17,5155,862,,4294
2005,12,2,18,5598,905,,4694
2005,12,2,19,5542,985,,4558
2005,12,2,20,5400,1061,,4339
2005,12,2,21,5247,1123,,4125
2005,12,2,22,4986,1153,,3834
2005,12,2,23,4574,1159,,3415
2005,12,2,24,4171,1008,,3164
2005,12,3,1,3926,871,,3055
2005,12,3,2,3804,796,,3008
2005,12,3,3,3743,747,,2996
2005,12,3,4,3733,738,,2995
2005,12,3,5,3810,727,,3084
2005,12,3,6,3985,697,,3289
2005,12,3,7,4304,638,,3667
2005,12,3,8,4506,616,,3890
2005,12,3,9,4729,619,,4110
2005,12,3,10,4843,614,,4229
2005,12,3,11,4895,622,,4274
2005,12,3,12,4879,641,,4238
2005,12,3,13,4821,655,,4167
2005,12,3,14,4801,680,,4121
2005,12,3,15,4762,686,,4077
2005,12,3,16,4760,741,,4019
2005,12,3,17,5103,754,,4350
2005,12,3,18,5629,754,,4875
2005,12,3,19,5590,739,,4851
2005,12,3,20,5441,791,,4650
2005,12,3,21,5329,835,,4495
2005,12,3,22,5120,816,,4305
2005,12,3,23,4747,860,,3888
2005,12,3,24,4361,885,,3476
2005,12,4,1,4117,907,,3211
2005,12,4,2,3995,953,,3043
2005,12,4,3,3931,957,,2975
2005,12,4,4,3913,945,,2968
2005,12,4,5,3922,911,,3012
2005,12,4,6,4024,856,,3168
2005,12,4,7,4229,828,,3402
2005,12,4,8,4369,696,,3673
2005,12,4,9,4611,497,,4114
2005,12,4,10,4735,439,,4297
2005,12,4,11,4794,399,,4395
2005,12,4,12,4802,411,,4392
2005,12,4,13,4812,444,,4369
2005,12,4,14,4807,474,,4334
2005,12,4,15,4788,418,,4370
2005,12,4,16,4848,368,,4481
2005,12,4,17,5253,360,,4893
2005,12,4,18,5857,394,,5463
2005,12,4,19,5880,453,,5427
2005,12,4,20,5772,511,,5261
2005,12,4,21,5589,485,,5105
2005,12,4,22,5321,461,,4861
2005,12,4,23,4873,476,,4397
2005,12,4,24,4461,616,,3845
2005,12,5,1,4224,837,,3387
2005,12,5,2,4165,966,,3200
2005,12,5,3,4131,1014,,3118
2005,12,5,4,4149,1062,,3087
2005,12,5,5,4220,1108,,3113
2005,12,5,6,4501,1164,,3338
2005,12,5,7,4962,1171,,3792
2005,12,5,8,5163,1110,,4053
2005,12,5,9,5231,987,,4245
2005,12,5,10,5300,1096,,4204
2005,12,5,11,5306,1291,,4015
2005,12,5,12,5275,1352,,3923
2005,12,5,13,5242,1353,,3889
2005,12,5,14,5203,1264,,3940
2005,12,5,15,5147,1114,,4034
2005,12,5,16,5171,1043,,4129
2005,12,5,17,5511,1005,,4507
2005,12,5,18,6151,993,,5158
2005,12,5,19,6174,1015,,5160
2005,12,5,20,6067,1042,,5026
2005,12,5,21,5886,1051,,4836
2005,12,5,22,5528,1030,,4499
2005,12,5,23,4941,1060,,3881
2005,12,5,24,4512,1103,,3409
2005,12,6,1,4284,1144,,3140
2005,12,6,2,4170,1245,,2926
2005,12,6,3,4144,1230,,2915
2005,12,6,4,4166,1165,,3001
2005,12,6,5,4225,1135,,3091
2005,12,6,6,4579,1095,,3485
2005,12,6,7,5282,1022,,4260
2005,12,6,8,5401,945,,4456
2005,12,6,9,5405,888,,4517
2005,12,6,10,5489,938,,4551
2005,12,6,11,5598,1080,,4518
2005,12,6,12,5586,1163,,4424
2005,12,6,13,5541,1172,,4369
2005,12,6,14,5547,1106,,4442
2005,12,6,15,5558,1030,,4529
2005,12,6,16,5617,901,,4717
2005,12,6,17,5936,799,,5137
2005,12,6,18,6491,753,,5739
2005,12,6,19,6485,691,,5794
2005,12,6,20,6370,645,,5726
2005,12,6,21,6186,628,,5559
2005,12,6,22,5795,635,,5161
2005,12,6,23,5222,627,,4595
2005,12,6,24,4738,670,,4068
2005,12,7,1,4535,659,,3876
2005,12,7,2,4414,625,,3790
2005,12,7,3,4394,569,,3826
2005,12,7,4,4408,519,,3889
2005,12,7,5,4500,467,,4033
2005,12,7,6,4819,433,,4386
2005,12,7,7,5404,415,,4990
2005,12,7,8,5578,359,,5219
2005,12,7,9,5602,323,,5280
2005,12,7,10,5639,314,,5326
2005,12,7,11,5674,323,,5351
2005,12,7,12,5703,329,,5374
2005,12,7,13,5603,319,,5284
2005,12,7,14,5578,293,,5286
2005,12,7,15,5579,267,,5313
2005,12,7,16,5621,220,,5401
2005,12,7,17,5980,172,,5808
2005,12,7,18,6590,153,,6437
2005,12,7,19,6615,133,,6483
2005,12,7,20,6496,122,,6375
2005,12,7,21,6339,124,,6216
2005,12,7,22,5974,143,,5832
2005,12,7,23,5438,167,,5271
2005,12,7,24,4964,227,,4738
2005,12,8,1,4740,278,,4463
2005,12,8,2,4639,298,,4341
2005,12,8,3,4616,301,,4316
2005,12,8,4,4614,303,,4311
2005,12,8,5,4679,317,,4363
2005,12,8,6,4987,334,,4654
2005,12,8,7,5533,357,,5177
2005,12,8,8,5714,339,,5376
2005,12,8,9,5736,300,,5436
2005,12,8,10,5714,254,,5461
2005,12,8,11,5677,169,,5509
2005,12,8,12,5607,135,,5473
2005,12,8,13,5474,123,,5351
2005,12,8,14,5413,102,,5311
2005,12,8,15,5360,109,,5252
2005,12,8,16,5467,144,,5323
2005,12,8,17,5785,203,,5583
2005,12,8,18,6447,271,,6177
2005,12,8,19,6447,368,,6079
2005,12,8,20,6338,466,,5873
2005,12,8,21,6177,549,,5628
2005,12,8,22,5825,598,,5228
2005,12,8,23,5266,768,,4499
2005,12,8,24,4823,870,,3953
2005,12,9,1,4597,834,,3764
2005,12,9,2,4513,811,,3702
2005,12,9,3,4473,798,,3675
2005,12,9,4,4477,801,,3676
2005,12,9,5,4552,756,,3797
2005,12,9,6,4864,747,,4118
2005,12,9,7,5384,737,,4647
2005,12,9,8,5607,767,,4840
2005,12,9,9,5635,688,,4947
2005,12,9,10,5598,526,,5073
2005,12,9,11,5534,402,,5132
2005,12,9,12,5452,377,,5075
2005,12,9,13,5333,393,,4940
2005,12,9,14,5260,377,,4884
2005,12,9,15,5198,449,,4750
2005,12,9,16,5231,529,,4702
2005,12,9,17,5535,705,,4830
2005,12,9,18,6130,832,,5299
2005,12,9,19,6111,894,,5217
2005,12,9,20,5982,972,,5010
2005,12,9,21,5827,1054,,4774
2005,12,9,22,5554,1113,,4442
2005,12,9,23,5110,1216,,3895
2005,12,9,24,4692,1310,,3383
2005,12,10,1,4425,1323,,3102
2005,12,10,2,4295,1345,,2950
2005,12,10,3,4225,1328,,2897
2005,12,10,4,4207,1348,,2860
2005,12,10,5,4270,1361,,2909
2005,12,10,6,4440,1343,,3097
2005,12,10,7,4752,1373,,3380
2005,12,10,8,4881,1396,,3486
2005,12,10,9,5059,1351,,3708
2005,12,10,10,5114,1260,,3854
2005,12,10,11,5087,1200,,3887
2005,12,10,12,5003,1157,,3846
2005,12,10,13,4898,1112,,3786
2005,12,10,14,4811,1056,,3755
2005,12,10,15,4783,1045,,3739
2005,12,10,16,4787,1013,,3775
2005,12,10,17,5159,1036,,4123
2005,12,10,18,5803,1067,,4737
2005,12,10,19,5788,1066,,4722
2005,12,10,20,5694,1066,,4628
2005,12,10,21,5553,1100,,4453
2005,12,10,22,5348,1159,,4189
2005,12,10,23,4978,1202,,3777
2005,12,10,24,4585,1252,,3333
2005,12,11,1,4331,1283,,3048
2005,12,11,2,4172,1281,,2892
2005,12,11,3,4128,1280,,2849
2005,12,11,4,4105,1293,,2812
2005,12,11,5,4132,1320,,2812
2005,12,11,6,4212,1326,,2886
2005,12,11,7,4431,1325,,3107
2005,12,11,8,4523,1328,,3195
2005,12,11,9,4685,1348,,3338
2005,12,11,10,4779,1360,,3419
2005,12,11,11,4782,1351,,3432
2005,12,11,12,4732,1319,,3413
2005,12,11,13,4653,1285,,3368
2005,12,11,14,4608,1265,,3343
2005,12,11,15,4585,1243,,3343
2005,12,11,16,4650,1255,,3396
2005,12,11,17,5037,1255,,3782
2005,12,11,18,5716,1298,,4419
2005,12,11,19,5798,1312,,4487
2005,12,11,20,5728,1317,,4411
2005,12,11,21,5615,1302,,4314
2005,12,11,22,5349,1254,,4095
2005,12,11,23,4867,1211,,3657
2005,12,11,24,4435,1195,,3241
2005,12,12,1,4208,1109,,3099
2005,12,12,2,4078,1106,,2973
2005,12,12,3,4065,1067,,2998
2005,12,12,4,4075,1027,,3049
2005,12,12,5,4168,943,,3226
2005,12,12,6,4409,982,,3427
2005,12,12,7,4903,973,,3931
2005,12,12,8,5069,876,,4194
2005,12,12,9,5110,790,,4321
2005,12,12,10,5123,619,,4504
2005,12,12,11,5107,466,,4641
2005,12,12,12,5052,393,,4660
2005,12,12,13,5005,356,,4649
2005,12,12,14,4988,339,,4650
2005,12,12,15,4951,349,,4602
2005,12,12,16,4965,403,,4563
2005,12,12,17,5301,457,,4845
2005,12,12,18,5949,532,,5417
2005,12,12,19,5985,600,,5385
2005,12,12,20,5912,659,,5253
2005,12,12,21,5753,683,,5070
2005,12,12,22,5428,713,,4715
2005,12,12,23,4877,745,,4133
2005,12,12,24,4400,743,,3657
2005,12,13,1,4148,662,,3486
2005,12,13,2,4044,626,,3419
2005,12,13,3,4003,592,,3412
2005,12,13,4,3984,588,,3397
2005,12,13,5,4081,659,,3422
2005,12,13,6,4431,779,,3652
2005,12,13,7,5003,901,,4102
2005,12,13,8,5219,919,,4301
2005,12,13,9,5165,909,,4256
2005,12,13,10,5173,873,,4301
2005,12,13,11,5218,847,,4371
2005,12,13,12,5182,825,,4357
2005,12,13,13,5109,754,,4355
2005,12,13,14,5121,652,,4469
2005,12,13,15,5079,709,,4370
2005,12,13,16,5093,902,,4191
2005,12,13,17,5421,946,,4475
2005,12,13,18,6045,1078,,4968
2005,12,13,19,6049,1147,,4902
2005,12,13,20,5955,1152,,4803
2005,12,13,21,5821,1196,,4625
2005,12,13,22,5467,1196,,4271
2005,12,13,23,4923,1135,,3788
2005,12,13,24,4452,1074,,3378
2005,12,14,1,4173,1047,,3127
2005,12,14,2,4057,1071,,2986
2005,12,14,3,4027,1097,,2931
2005,12,14,4,4033,1070,,2963
2005,12,14,5,4152,1166,,2986
2005,12,14,6,4498,1284,,3215
2005,12,14,7,5062,1436,,3626
2005,12,14,8,5282,1456,,3827
2005,12,14,9,5251,1427,,3824
2005,12,14,10,5262,1444,,3819
2005,12,14,11,5292,1369,,3923
2005,12,14,12,5262,1447,,3815
2005,12,14,13,5181,1461,,3721
2005,12,14,14,5195,1483,,3713
2005,12,14,15,5164,1527,,3638
2005,12,14,16,5222,1611,,3612
2005,12,14,17,5584,1590,,3995
2005,12,14,18,6221,1540,,4682
2005,12,14,19,6253,1594,,4659
2005,12,14,20,6123,1587,,4537
2005,12,14,21,5976,1598,,4378
2005,12,14,22,5641,1591,,4051
2005,12,14,23,5061,1584,,3478
2005,12,14,24,4577,1563,,3014
2005,12,15,1,4345,1540,,2805
2005,12,15,2,4244,1493,,2751
2005,12,15,3,4217,1441,,2777
2005,12,15,4,4236,1511,,2726
2005,12,15,5,4327,1562,,2765
2005,12,15,6,4678,1601,,3077
2005,12,15,7,5239,1661,,3578
2005,12,15,8,5459,1620,,3839
2005,12,15,9,5443,1580,,3863
2005,12,15,10,5419,1578,,3842
2005,12,15,11,5407,1514,,3893
2005,12,15,12,5357,1579,,3778
2005,12,15,13,5265,1626,,3640
2005,12,15,14,5240,1599,,3641
2005,12,15,15,5201,1594,,3608
2005,12,15,16,5238,1531,,3708
2005,12,15,17,5583,1417,,4167
2005,12,15,18,6229,1311,,4918
2005,12,15,19,6266,1250,,5016
2005,12,15,20,6167,1154,,5013
2005,12,15,21,6025,1089,,4936
2005,12,15,22,5704,1060,,4645
2005,12,15,23,5172,1028,,4144
2005,12,15,24,4691,1001,,3691
2005,12,16,1,4443,978,,3465
2005,12,16,2,4332,921,,3411
2005,12,16,3,4283,857,,3426
2005,12,16,4,4299,890,,3410
2005,12,16,5,4400,919,,3481
2005,12,16,6,4728,949,,3780
2005,12,16,7,5285,966,,4319
2005,12,16,8,5505,932,,4573
2005,12,16,9,5513,833,,4680
2005,12,16,10,5550,803,,4748
2005,12,16,11,5528,732,,4797
2005,12,16,12,5468,700,,4768
2005,12,16,13,5379,666,,4713
2005,12,16,14,5335,590,,4746
2005,12,16,15,5321,522,,4799
2005,12,16,16,5388,474,,4915
2005,12,16,17,5691,468,,5223
2005,12,16,18,6238,444,,5794
2005,12,16,19,6143,433,,5710
2005,12,16,20,6060,423,,5637
2005,12,16,21,5927,398,,5529
2005,12,16,22,5675,384,,5292
2005,12,16,23,5216,351,,4866
2005,12,16,24,4781,338,,4444
2005,12,17,1,4482,352,,4130
2005,12,17,2,4354,346,,4009
2005,12,17,3,4293,339,,3954
2005,12,17,4,4286,342,,3944
2005,12,17,5,4334,342,,3992
2005,12,17,6,4529,363,,4166
2005,12,17,7,4850,371,,4479
2005,12,17,8,5109,378,,4732
2005,12,17,9,5319,375,,4945
2005,12,17,10,5463,455,,5008
2005,12,17,11,5473,526,,4948
2005,12,17,12,5460,564,,4896
2005,12,17,13,5396,575,,4821
2005,12,17,14,5339,570,,4769
2005,12,17,15,5319,560,,4760
2005,12,17,16,5389,740,,4650
2005,12,17,17,5719,786,,4933
2005,12,17,18,6200,786,,5414
2005,12,17,19,6155,760,,5395
2005,12,17,20,6050,677,,5373
2005,12,17,21,5925,595,,5331
2005,12,17,22,5707,584,,5123
2005,12,17,23,5288,586,,4702
2005,12,17,24,4864,511,,4353
2005,12,18,1,4534,635,,3900
2005,12,18,2,4414,648,,3766
2005,12,18,3,4336,605,,3732
2005,12,18,4,4298,623,,3676
2005,12,18,5,4305,585,,3721
2005,12,18,6,4435,499,,3936
2005,12,18,7,4642,406,,4236
2005,12,18,8,4817,433,,4385
2005,12,18,9,5067,484,,4584
2005,12,18,10,5224,447,,4778
2005,12,18,11,5261,429,,4832
2005,12,18,12,5243,509,,4735
2005,12,18,13,5239,506,,4733
2005,12,18,14,5187,474,,4713
2005,12,18,15,5175,409,,4766
2005,12,18,16,5212,482,,4730
2005,12,18,17,5602,474,,5129
2005,12,18,18,6187,424,,5763
2005,12,18,19,6205,384,,5821
2005,12,18,20,6122,349,,5774
2005,12,18,21,5985,314,,5672
2005,12,18,22,5690,317,,5373
2005,12,18,23,5208,332,,4877
2005,12,18,24,4729,324,,4405
2005,12,19,1,4490,371,,4119
2005,12,19,2,4368,409,,3960
2005,12,19,3,4336,393,,3944
2005,12,19,4,4316,351,,3966
2005,12,19,5,4384,330,,4055
2005,12,19,6,4643,333,,4310
2005,12,19,7,5049,309,,4741
2005,12,19,8,5291,329,,4963
